label,image_path
0,resized_train_data/isbi2025_ps3c_train_image_34672.png
0,resized_train_data/isbi2025_ps3c_train_image_81567.png
0,resized_train_data/isbi2025_ps3c_train_image_60491.png
0,resized_train_data/isbi2025_ps3c_train_image_74727.png
2,resized_train_data/isbi2025_ps3c_train_image_16453.png
0,resized_train_data/isbi2025_ps3c_train_image_36589.png
2,resized_train_data/isbi2025_ps3c_train_image_27076.png
2,resized_train_data/isbi2025_ps3c_train_image_30894.png
0,resized_train_data/isbi2025_ps3c_train_image_39551.png
3,resized_train_data/isbi2025_ps3c_train_image_00932.png
0,resized_train_data/isbi2025_ps3c_train_image_45004.png
2,resized_train_data/isbi2025_ps3c_train_image_07811.png
2,resized_train_data/isbi2025_ps3c_train_image_17757.png
0,resized_train_data/isbi2025_ps3c_train_image_66636.png
0,resized_train_data/isbi2025_ps3c_train_image_73733.png
0,resized_train_data/isbi2025_ps3c_train_image_50023.png
0,resized_train_data/isbi2025_ps3c_train_image_63509.png
0,resized_train_data/isbi2025_ps3c_train_image_69290.png
0,resized_train_data/isbi2025_ps3c_train_image_57353.png
2,resized_train_data/isbi2025_ps3c_train_image_04576.png
2,resized_train_data/isbi2025_ps3c_train_image_31093.png
2,resized_train_data/isbi2025_ps3c_train_image_03747.png
2,resized_train_data/isbi2025_ps3c_train_image_21314.png
0,resized_train_data/isbi2025_ps3c_train_image_48826.png
3,resized_train_data/isbi2025_ps3c_train_image_01220.png
0,resized_train_data/isbi2025_ps3c_train_image_52606.png
0,resized_train_data/isbi2025_ps3c_train_image_32892.png
0,resized_train_data/isbi2025_ps3c_train_image_56518.png
0,resized_train_data/isbi2025_ps3c_train_image_74476.png
0,resized_train_data/isbi2025_ps3c_train_image_80868.png
0,resized_train_data/isbi2025_ps3c_train_image_38904.png
0,resized_train_data/isbi2025_ps3c_train_image_61952.png
0,resized_train_data/isbi2025_ps3c_train_image_63186.png
0,resized_train_data/isbi2025_ps3c_train_image_71725.png
0,resized_train_data/isbi2025_ps3c_train_image_68278.png
0,resized_train_data/isbi2025_ps3c_train_image_59046.png
0,resized_train_data/isbi2025_ps3c_train_image_81780.png
2,resized_train_data/isbi2025_ps3c_train_image_18292.png
0,resized_train_data/isbi2025_ps3c_train_image_67159.png
0,resized_train_data/isbi2025_ps3c_train_image_51072.png
3,resized_train_data/isbi2025_ps3c_train_image_01816.png
2,resized_train_data/isbi2025_ps3c_train_image_29906.png
0,resized_train_data/isbi2025_ps3c_train_image_40876.png
0,resized_train_data/isbi2025_ps3c_train_image_57029.png
3,resized_train_data/isbi2025_ps3c_train_image_03404.png
0,resized_train_data/isbi2025_ps3c_train_image_68307.png
2,resized_train_data/isbi2025_ps3c_train_image_28302.png
0,resized_train_data/isbi2025_ps3c_train_image_78100.png
2,resized_train_data/isbi2025_ps3c_train_image_10072.png
2,resized_train_data/isbi2025_ps3c_train_image_26127.png
0,resized_train_data/isbi2025_ps3c_train_image_54025.png
0,resized_train_data/isbi2025_ps3c_train_image_66734.png
2,resized_train_data/isbi2025_ps3c_train_image_15914.png
0,resized_train_data/isbi2025_ps3c_train_image_43084.png
2,resized_train_data/isbi2025_ps3c_train_image_04554.png
2,resized_train_data/isbi2025_ps3c_train_image_24526.png
0,resized_train_data/isbi2025_ps3c_train_image_35450.png
0,resized_train_data/isbi2025_ps3c_train_image_32726.png
2,resized_train_data/isbi2025_ps3c_train_image_30941.png
3,resized_train_data/isbi2025_ps3c_train_image_01360.png
0,resized_train_data/isbi2025_ps3c_train_image_43469.png
0,resized_train_data/isbi2025_ps3c_train_image_43949.png
0,resized_train_data/isbi2025_ps3c_train_image_74919.png
2,resized_train_data/isbi2025_ps3c_train_image_06162.png
2,resized_train_data/isbi2025_ps3c_train_image_28115.png
0,resized_train_data/isbi2025_ps3c_train_image_64228.png
2,resized_train_data/isbi2025_ps3c_train_image_21609.png
0,resized_train_data/isbi2025_ps3c_train_image_54136.png
0,resized_train_data/isbi2025_ps3c_train_image_47890.png
2,resized_train_data/isbi2025_ps3c_train_image_05258.png
0,resized_train_data/isbi2025_ps3c_train_image_35177.png
2,resized_train_data/isbi2025_ps3c_train_image_17896.png
0,resized_train_data/isbi2025_ps3c_train_image_82441.png
0,resized_train_data/isbi2025_ps3c_train_image_44462.png
0,resized_train_data/isbi2025_ps3c_train_image_46443.png
0,resized_train_data/isbi2025_ps3c_train_image_67604.png
0,resized_train_data/isbi2025_ps3c_train_image_46156.png
2,resized_train_data/isbi2025_ps3c_train_image_27468.png
2,resized_train_data/isbi2025_ps3c_train_image_31668.png
0,resized_train_data/isbi2025_ps3c_train_image_51009.png
0,resized_train_data/isbi2025_ps3c_train_image_53191.png
2,resized_train_data/isbi2025_ps3c_train_image_14489.png
0,resized_train_data/isbi2025_ps3c_train_image_42186.png
0,resized_train_data/isbi2025_ps3c_train_image_37119.png
2,resized_train_data/isbi2025_ps3c_train_image_27471.png
3,resized_train_data/isbi2025_ps3c_train_image_01163.png
0,resized_train_data/isbi2025_ps3c_train_image_68303.png
0,resized_train_data/isbi2025_ps3c_train_image_36639.png
2,resized_train_data/isbi2025_ps3c_train_image_17449.png
2,resized_train_data/isbi2025_ps3c_train_image_04704.png
0,resized_train_data/isbi2025_ps3c_train_image_79181.png
2,resized_train_data/isbi2025_ps3c_train_image_30809.png
0,resized_train_data/isbi2025_ps3c_train_image_71901.png
0,resized_train_data/isbi2025_ps3c_train_image_70040.png
0,resized_train_data/isbi2025_ps3c_train_image_42937.png
0,resized_train_data/isbi2025_ps3c_train_image_46011.png
0,resized_train_data/isbi2025_ps3c_train_image_68722.png
0,resized_train_data/isbi2025_ps3c_train_image_81420.png
0,resized_train_data/isbi2025_ps3c_train_image_79419.png
2,resized_train_data/isbi2025_ps3c_train_image_28581.png
2,resized_train_data/isbi2025_ps3c_train_image_16057.png
2,resized_train_data/isbi2025_ps3c_train_image_32191.png
0,resized_train_data/isbi2025_ps3c_train_image_41927.png
0,resized_train_data/isbi2025_ps3c_train_image_40464.png
0,resized_train_data/isbi2025_ps3c_train_image_50013.png
3,resized_train_data/isbi2025_ps3c_train_image_02512.png
3,resized_train_data/isbi2025_ps3c_train_image_02317.png
2,resized_train_data/isbi2025_ps3c_train_image_19516.png
0,resized_train_data/isbi2025_ps3c_train_image_46493.png
0,resized_train_data/isbi2025_ps3c_train_image_38688.png
3,resized_train_data/isbi2025_ps3c_train_image_03291.png
0,resized_train_data/isbi2025_ps3c_train_image_82473.png
0,resized_train_data/isbi2025_ps3c_train_image_75560.png
2,resized_train_data/isbi2025_ps3c_train_image_11293.png
2,resized_train_data/isbi2025_ps3c_train_image_10440.png
0,resized_train_data/isbi2025_ps3c_train_image_33916.png
2,resized_train_data/isbi2025_ps3c_train_image_30444.png
0,resized_train_data/isbi2025_ps3c_train_image_39384.png
0,resized_train_data/isbi2025_ps3c_train_image_78309.png
2,resized_train_data/isbi2025_ps3c_train_image_25818.png
2,resized_train_data/isbi2025_ps3c_train_image_16387.png
0,resized_train_data/isbi2025_ps3c_train_image_45933.png
2,resized_train_data/isbi2025_ps3c_train_image_09018.png
2,resized_train_data/isbi2025_ps3c_train_image_25336.png
0,resized_train_data/isbi2025_ps3c_train_image_47561.png
2,resized_train_data/isbi2025_ps3c_train_image_29642.png
0,resized_train_data/isbi2025_ps3c_train_image_48063.png
0,resized_train_data/isbi2025_ps3c_train_image_32362.png
0,resized_train_data/isbi2025_ps3c_train_image_43170.png
2,resized_train_data/isbi2025_ps3c_train_image_10302.png
0,resized_train_data/isbi2025_ps3c_train_image_40909.png
0,resized_train_data/isbi2025_ps3c_train_image_52530.png
2,resized_train_data/isbi2025_ps3c_train_image_18372.png
2,resized_train_data/isbi2025_ps3c_train_image_18370.png
0,resized_train_data/isbi2025_ps3c_train_image_44234.png
0,resized_train_data/isbi2025_ps3c_train_image_60777.png
0,resized_train_data/isbi2025_ps3c_train_image_50264.png
0,resized_train_data/isbi2025_ps3c_train_image_65478.png
0,resized_train_data/isbi2025_ps3c_train_image_38787.png
0,resized_train_data/isbi2025_ps3c_train_image_51314.png
0,resized_train_data/isbi2025_ps3c_train_image_68644.png
0,resized_train_data/isbi2025_ps3c_train_image_52254.png
0,resized_train_data/isbi2025_ps3c_train_image_77844.png
2,resized_train_data/isbi2025_ps3c_train_image_22872.png
0,resized_train_data/isbi2025_ps3c_train_image_70275.png
0,resized_train_data/isbi2025_ps3c_train_image_51615.png
2,resized_train_data/isbi2025_ps3c_train_image_30236.png
2,resized_train_data/isbi2025_ps3c_train_image_28657.png
2,resized_train_data/isbi2025_ps3c_train_image_09226.png
0,resized_train_data/isbi2025_ps3c_train_image_58666.png
0,resized_train_data/isbi2025_ps3c_train_image_48103.png
0,resized_train_data/isbi2025_ps3c_train_image_79657.png
0,resized_train_data/isbi2025_ps3c_train_image_42841.png
0,resized_train_data/isbi2025_ps3c_train_image_80956.png
0,resized_train_data/isbi2025_ps3c_train_image_56238.png
0,resized_train_data/isbi2025_ps3c_train_image_75167.png
2,resized_train_data/isbi2025_ps3c_train_image_27302.png
2,resized_train_data/isbi2025_ps3c_train_image_09195.png
0,resized_train_data/isbi2025_ps3c_train_image_75105.png
0,resized_train_data/isbi2025_ps3c_train_image_39225.png
1,resized_train_data/isbi2025_ps3c_train_image_82752.png
0,resized_train_data/isbi2025_ps3c_train_image_60781.png
0,resized_train_data/isbi2025_ps3c_train_image_56333.png
2,resized_train_data/isbi2025_ps3c_train_image_32013.png
0,resized_train_data/isbi2025_ps3c_train_image_78039.png
1,resized_train_data/isbi2025_ps3c_train_image_84234.png
2,resized_train_data/isbi2025_ps3c_train_image_13839.png
3,resized_train_data/isbi2025_ps3c_train_image_00217.png
2,resized_train_data/isbi2025_ps3c_train_image_04271.png
0,resized_train_data/isbi2025_ps3c_train_image_81993.png
2,resized_train_data/isbi2025_ps3c_train_image_22471.png
0,resized_train_data/isbi2025_ps3c_train_image_33561.png
0,resized_train_data/isbi2025_ps3c_train_image_57666.png
0,resized_train_data/isbi2025_ps3c_train_image_73053.png
2,resized_train_data/isbi2025_ps3c_train_image_25607.png
0,resized_train_data/isbi2025_ps3c_train_image_35267.png
2,resized_train_data/isbi2025_ps3c_train_image_23755.png
0,resized_train_data/isbi2025_ps3c_train_image_73004.png
0,resized_train_data/isbi2025_ps3c_train_image_34040.png
2,resized_train_data/isbi2025_ps3c_train_image_20001.png
3,resized_train_data/isbi2025_ps3c_train_image_01164.png
2,resized_train_data/isbi2025_ps3c_train_image_14207.png
0,resized_train_data/isbi2025_ps3c_train_image_56004.png
0,resized_train_data/isbi2025_ps3c_train_image_69382.png
0,resized_train_data/isbi2025_ps3c_train_image_79209.png
2,resized_train_data/isbi2025_ps3c_train_image_24221.png
0,resized_train_data/isbi2025_ps3c_train_image_59171.png
2,resized_train_data/isbi2025_ps3c_train_image_29599.png
0,resized_train_data/isbi2025_ps3c_train_image_76645.png
0,resized_train_data/isbi2025_ps3c_train_image_66985.png
0,resized_train_data/isbi2025_ps3c_train_image_62816.png
0,resized_train_data/isbi2025_ps3c_train_image_42498.png
0,resized_train_data/isbi2025_ps3c_train_image_70245.png
2,resized_train_data/isbi2025_ps3c_train_image_07919.png
0,resized_train_data/isbi2025_ps3c_train_image_58179.png
0,resized_train_data/isbi2025_ps3c_train_image_42786.png
3,resized_train_data/isbi2025_ps3c_train_image_00251.png
0,resized_train_data/isbi2025_ps3c_train_image_67316.png
2,resized_train_data/isbi2025_ps3c_train_image_14232.png
0,resized_train_data/isbi2025_ps3c_train_image_75489.png
2,resized_train_data/isbi2025_ps3c_train_image_14692.png
2,resized_train_data/isbi2025_ps3c_train_image_25496.png
0,resized_train_data/isbi2025_ps3c_train_image_79006.png
2,resized_train_data/isbi2025_ps3c_train_image_09903.png
3,resized_train_data/isbi2025_ps3c_train_image_00987.png
0,resized_train_data/isbi2025_ps3c_train_image_36573.png
3,resized_train_data/isbi2025_ps3c_train_image_01251.png
0,resized_train_data/isbi2025_ps3c_train_image_50260.png
2,resized_train_data/isbi2025_ps3c_train_image_12320.png
0,resized_train_data/isbi2025_ps3c_train_image_76574.png
2,resized_train_data/isbi2025_ps3c_train_image_05176.png
0,resized_train_data/isbi2025_ps3c_train_image_72476.png
2,resized_train_data/isbi2025_ps3c_train_image_26935.png
0,resized_train_data/isbi2025_ps3c_train_image_37539.png
0,resized_train_data/isbi2025_ps3c_train_image_51110.png
0,resized_train_data/isbi2025_ps3c_train_image_33876.png
0,resized_train_data/isbi2025_ps3c_train_image_67648.png
0,resized_train_data/isbi2025_ps3c_train_image_81068.png
0,resized_train_data/isbi2025_ps3c_train_image_78991.png
0,resized_train_data/isbi2025_ps3c_train_image_46032.png
0,resized_train_data/isbi2025_ps3c_train_image_70177.png
0,resized_train_data/isbi2025_ps3c_train_image_46926.png
2,resized_train_data/isbi2025_ps3c_train_image_20447.png
0,resized_train_data/isbi2025_ps3c_train_image_54979.png
1,resized_train_data/isbi2025_ps3c_train_image_83849.png
0,resized_train_data/isbi2025_ps3c_train_image_57224.png
2,resized_train_data/isbi2025_ps3c_train_image_16066.png
2,resized_train_data/isbi2025_ps3c_train_image_19901.png
3,resized_train_data/isbi2025_ps3c_train_image_00705.png
3,resized_train_data/isbi2025_ps3c_train_image_02572.png
0,resized_train_data/isbi2025_ps3c_train_image_41437.png
2,resized_train_data/isbi2025_ps3c_train_image_29176.png
0,resized_train_data/isbi2025_ps3c_train_image_72571.png
0,resized_train_data/isbi2025_ps3c_train_image_81334.png
0,resized_train_data/isbi2025_ps3c_train_image_53954.png
0,resized_train_data/isbi2025_ps3c_train_image_63380.png
2,resized_train_data/isbi2025_ps3c_train_image_12512.png
0,resized_train_data/isbi2025_ps3c_train_image_60514.png
2,resized_train_data/isbi2025_ps3c_train_image_17745.png
0,resized_train_data/isbi2025_ps3c_train_image_45285.png
0,resized_train_data/isbi2025_ps3c_train_image_54347.png
2,resized_train_data/isbi2025_ps3c_train_image_12933.png
0,resized_train_data/isbi2025_ps3c_train_image_74851.png
2,resized_train_data/isbi2025_ps3c_train_image_05676.png
0,resized_train_data/isbi2025_ps3c_train_image_78453.png
2,resized_train_data/isbi2025_ps3c_train_image_27411.png
0,resized_train_data/isbi2025_ps3c_train_image_67408.png
0,resized_train_data/isbi2025_ps3c_train_image_67247.png
0,resized_train_data/isbi2025_ps3c_train_image_82411.png
2,resized_train_data/isbi2025_ps3c_train_image_30967.png
1,resized_train_data/isbi2025_ps3c_train_image_83621.png
2,resized_train_data/isbi2025_ps3c_train_image_13041.png
2,resized_train_data/isbi2025_ps3c_train_image_16762.png
2,resized_train_data/isbi2025_ps3c_train_image_27182.png
2,resized_train_data/isbi2025_ps3c_train_image_10948.png
0,resized_train_data/isbi2025_ps3c_train_image_76783.png
2,resized_train_data/isbi2025_ps3c_train_image_28534.png
0,resized_train_data/isbi2025_ps3c_train_image_47987.png
0,resized_train_data/isbi2025_ps3c_train_image_77869.png
2,resized_train_data/isbi2025_ps3c_train_image_17992.png
2,resized_train_data/isbi2025_ps3c_train_image_09261.png
0,resized_train_data/isbi2025_ps3c_train_image_47411.png
0,resized_train_data/isbi2025_ps3c_train_image_39115.png
2,resized_train_data/isbi2025_ps3c_train_image_11264.png
2,resized_train_data/isbi2025_ps3c_train_image_32199.png
2,resized_train_data/isbi2025_ps3c_train_image_11020.png
2,resized_train_data/isbi2025_ps3c_train_image_13924.png
0,resized_train_data/isbi2025_ps3c_train_image_34090.png
1,resized_train_data/isbi2025_ps3c_train_image_83997.png
0,resized_train_data/isbi2025_ps3c_train_image_46795.png
2,resized_train_data/isbi2025_ps3c_train_image_12961.png
0,resized_train_data/isbi2025_ps3c_train_image_68642.png
0,resized_train_data/isbi2025_ps3c_train_image_81783.png
2,resized_train_data/isbi2025_ps3c_train_image_31279.png
0,resized_train_data/isbi2025_ps3c_train_image_56045.png
2,resized_train_data/isbi2025_ps3c_train_image_24273.png
0,resized_train_data/isbi2025_ps3c_train_image_80171.png
3,resized_train_data/isbi2025_ps3c_train_image_02505.png
2,resized_train_data/isbi2025_ps3c_train_image_07271.png
3,resized_train_data/isbi2025_ps3c_train_image_01068.png
0,resized_train_data/isbi2025_ps3c_train_image_68505.png
0,resized_train_data/isbi2025_ps3c_train_image_40779.png
2,resized_train_data/isbi2025_ps3c_train_image_09206.png
2,resized_train_data/isbi2025_ps3c_train_image_23838.png
0,resized_train_data/isbi2025_ps3c_train_image_58143.png
0,resized_train_data/isbi2025_ps3c_train_image_62770.png
0,resized_train_data/isbi2025_ps3c_train_image_71374.png
0,resized_train_data/isbi2025_ps3c_train_image_38775.png
0,resized_train_data/isbi2025_ps3c_train_image_78037.png
2,resized_train_data/isbi2025_ps3c_train_image_09820.png
0,resized_train_data/isbi2025_ps3c_train_image_49953.png
2,resized_train_data/isbi2025_ps3c_train_image_28108.png
0,resized_train_data/isbi2025_ps3c_train_image_53859.png
0,resized_train_data/isbi2025_ps3c_train_image_46871.png
0,resized_train_data/isbi2025_ps3c_train_image_41531.png
2,resized_train_data/isbi2025_ps3c_train_image_07733.png
0,resized_train_data/isbi2025_ps3c_train_image_67863.png
0,resized_train_data/isbi2025_ps3c_train_image_49335.png
3,resized_train_data/isbi2025_ps3c_train_image_01917.png
2,resized_train_data/isbi2025_ps3c_train_image_21903.png
2,resized_train_data/isbi2025_ps3c_train_image_04985.png
0,resized_train_data/isbi2025_ps3c_train_image_50323.png
3,resized_train_data/isbi2025_ps3c_train_image_02853.png
2,resized_train_data/isbi2025_ps3c_train_image_09688.png
2,resized_train_data/isbi2025_ps3c_train_image_15863.png
1,resized_train_data/isbi2025_ps3c_train_image_83820.png
2,resized_train_data/isbi2025_ps3c_train_image_08842.png
0,resized_train_data/isbi2025_ps3c_train_image_39297.png
0,resized_train_data/isbi2025_ps3c_train_image_55560.png
0,resized_train_data/isbi2025_ps3c_train_image_75302.png
0,resized_train_data/isbi2025_ps3c_train_image_47824.png
0,resized_train_data/isbi2025_ps3c_train_image_35386.png
0,resized_train_data/isbi2025_ps3c_train_image_35346.png
0,resized_train_data/isbi2025_ps3c_train_image_61291.png
0,resized_train_data/isbi2025_ps3c_train_image_36313.png
0,resized_train_data/isbi2025_ps3c_train_image_40772.png
0,resized_train_data/isbi2025_ps3c_train_image_67950.png
2,resized_train_data/isbi2025_ps3c_train_image_25861.png
0,resized_train_data/isbi2025_ps3c_train_image_73188.png
2,resized_train_data/isbi2025_ps3c_train_image_31078.png
0,resized_train_data/isbi2025_ps3c_train_image_65074.png
1,resized_train_data/isbi2025_ps3c_train_image_84865.png
2,resized_train_data/isbi2025_ps3c_train_image_05764.png
0,resized_train_data/isbi2025_ps3c_train_image_56680.png
0,resized_train_data/isbi2025_ps3c_train_image_52957.png
0,resized_train_data/isbi2025_ps3c_train_image_75276.png
2,resized_train_data/isbi2025_ps3c_train_image_15713.png
2,resized_train_data/isbi2025_ps3c_train_image_15583.png
2,resized_train_data/isbi2025_ps3c_train_image_05082.png
2,resized_train_data/isbi2025_ps3c_train_image_29865.png
2,resized_train_data/isbi2025_ps3c_train_image_10181.png
0,resized_train_data/isbi2025_ps3c_train_image_48421.png
0,resized_train_data/isbi2025_ps3c_train_image_77056.png
2,resized_train_data/isbi2025_ps3c_train_image_06305.png
1,resized_train_data/isbi2025_ps3c_train_image_82793.png
0,resized_train_data/isbi2025_ps3c_train_image_72710.png
0,resized_train_data/isbi2025_ps3c_train_image_47081.png
2,resized_train_data/isbi2025_ps3c_train_image_22133.png
1,resized_train_data/isbi2025_ps3c_train_image_84046.png
0,resized_train_data/isbi2025_ps3c_train_image_79854.png
0,resized_train_data/isbi2025_ps3c_train_image_33614.png
0,resized_train_data/isbi2025_ps3c_train_image_32919.png
3,resized_train_data/isbi2025_ps3c_train_image_01820.png
0,resized_train_data/isbi2025_ps3c_train_image_64431.png
2,resized_train_data/isbi2025_ps3c_train_image_31534.png
0,resized_train_data/isbi2025_ps3c_train_image_77823.png
0,resized_train_data/isbi2025_ps3c_train_image_37992.png
0,resized_train_data/isbi2025_ps3c_train_image_64927.png
0,resized_train_data/isbi2025_ps3c_train_image_58242.png
0,resized_train_data/isbi2025_ps3c_train_image_81432.png
0,resized_train_data/isbi2025_ps3c_train_image_58993.png
2,resized_train_data/isbi2025_ps3c_train_image_20373.png
0,resized_train_data/isbi2025_ps3c_train_image_78182.png
2,resized_train_data/isbi2025_ps3c_train_image_08236.png
0,resized_train_data/isbi2025_ps3c_train_image_54316.png
2,resized_train_data/isbi2025_ps3c_train_image_28202.png
2,resized_train_data/isbi2025_ps3c_train_image_27261.png
0,resized_train_data/isbi2025_ps3c_train_image_67646.png
2,resized_train_data/isbi2025_ps3c_train_image_13013.png
0,resized_train_data/isbi2025_ps3c_train_image_38816.png
0,resized_train_data/isbi2025_ps3c_train_image_33593.png
0,resized_train_data/isbi2025_ps3c_train_image_62256.png
2,resized_train_data/isbi2025_ps3c_train_image_12315.png
0,resized_train_data/isbi2025_ps3c_train_image_65375.png
2,resized_train_data/isbi2025_ps3c_train_image_20220.png
0,resized_train_data/isbi2025_ps3c_train_image_36497.png
0,resized_train_data/isbi2025_ps3c_train_image_42540.png
0,resized_train_data/isbi2025_ps3c_train_image_37126.png
0,resized_train_data/isbi2025_ps3c_train_image_48575.png
0,resized_train_data/isbi2025_ps3c_train_image_53966.png
0,resized_train_data/isbi2025_ps3c_train_image_74965.png
0,resized_train_data/isbi2025_ps3c_train_image_70348.png
2,resized_train_data/isbi2025_ps3c_train_image_25842.png
3,resized_train_data/isbi2025_ps3c_train_image_02886.png
3,resized_train_data/isbi2025_ps3c_train_image_01423.png
0,resized_train_data/isbi2025_ps3c_train_image_78550.png
2,resized_train_data/isbi2025_ps3c_train_image_04596.png
0,resized_train_data/isbi2025_ps3c_train_image_76089.png
3,resized_train_data/isbi2025_ps3c_train_image_03124.png
0,resized_train_data/isbi2025_ps3c_train_image_59068.png
0,resized_train_data/isbi2025_ps3c_train_image_52471.png
0,resized_train_data/isbi2025_ps3c_train_image_77895.png
2,resized_train_data/isbi2025_ps3c_train_image_24961.png
2,resized_train_data/isbi2025_ps3c_train_image_21998.png
0,resized_train_data/isbi2025_ps3c_train_image_46602.png
2,resized_train_data/isbi2025_ps3c_train_image_26673.png
0,resized_train_data/isbi2025_ps3c_train_image_41176.png
0,resized_train_data/isbi2025_ps3c_train_image_39208.png
0,resized_train_data/isbi2025_ps3c_train_image_51378.png
3,resized_train_data/isbi2025_ps3c_train_image_01767.png
2,resized_train_data/isbi2025_ps3c_train_image_12556.png
2,resized_train_data/isbi2025_ps3c_train_image_04939.png
0,resized_train_data/isbi2025_ps3c_train_image_75319.png
2,resized_train_data/isbi2025_ps3c_train_image_06324.png
0,resized_train_data/isbi2025_ps3c_train_image_77700.png
2,resized_train_data/isbi2025_ps3c_train_image_31349.png
0,resized_train_data/isbi2025_ps3c_train_image_80205.png
0,resized_train_data/isbi2025_ps3c_train_image_70193.png
0,resized_train_data/isbi2025_ps3c_train_image_69371.png
0,resized_train_data/isbi2025_ps3c_train_image_44797.png
0,resized_train_data/isbi2025_ps3c_train_image_37562.png
2,resized_train_data/isbi2025_ps3c_train_image_21086.png
3,resized_train_data/isbi2025_ps3c_train_image_00757.png
0,resized_train_data/isbi2025_ps3c_train_image_35852.png
0,resized_train_data/isbi2025_ps3c_train_image_65698.png
2,resized_train_data/isbi2025_ps3c_train_image_25070.png
3,resized_train_data/isbi2025_ps3c_train_image_02556.png
0,resized_train_data/isbi2025_ps3c_train_image_69209.png
0,resized_train_data/isbi2025_ps3c_train_image_41442.png
2,resized_train_data/isbi2025_ps3c_train_image_05270.png
2,resized_train_data/isbi2025_ps3c_train_image_27248.png
2,resized_train_data/isbi2025_ps3c_train_image_18962.png
2,resized_train_data/isbi2025_ps3c_train_image_24409.png
0,resized_train_data/isbi2025_ps3c_train_image_76710.png
0,resized_train_data/isbi2025_ps3c_train_image_51861.png
0,resized_train_data/isbi2025_ps3c_train_image_49510.png
0,resized_train_data/isbi2025_ps3c_train_image_38411.png
2,resized_train_data/isbi2025_ps3c_train_image_22720.png
0,resized_train_data/isbi2025_ps3c_train_image_43956.png
2,resized_train_data/isbi2025_ps3c_train_image_09640.png
0,resized_train_data/isbi2025_ps3c_train_image_47344.png
2,resized_train_data/isbi2025_ps3c_train_image_18552.png
0,resized_train_data/isbi2025_ps3c_train_image_37007.png
2,resized_train_data/isbi2025_ps3c_train_image_08256.png
0,resized_train_data/isbi2025_ps3c_train_image_47761.png
0,resized_train_data/isbi2025_ps3c_train_image_64680.png
2,resized_train_data/isbi2025_ps3c_train_image_03510.png
2,resized_train_data/isbi2025_ps3c_train_image_15011.png
0,resized_train_data/isbi2025_ps3c_train_image_51031.png
0,resized_train_data/isbi2025_ps3c_train_image_70525.png
2,resized_train_data/isbi2025_ps3c_train_image_15135.png
1,resized_train_data/isbi2025_ps3c_train_image_84792.png
3,resized_train_data/isbi2025_ps3c_train_image_00729.png
2,resized_train_data/isbi2025_ps3c_train_image_04874.png
2,resized_train_data/isbi2025_ps3c_train_image_07292.png
0,resized_train_data/isbi2025_ps3c_train_image_75619.png
1,resized_train_data/isbi2025_ps3c_train_image_84255.png
2,resized_train_data/isbi2025_ps3c_train_image_32318.png
0,resized_train_data/isbi2025_ps3c_train_image_40801.png
2,resized_train_data/isbi2025_ps3c_train_image_27280.png
2,resized_train_data/isbi2025_ps3c_train_image_30424.png
0,resized_train_data/isbi2025_ps3c_train_image_43821.png
0,resized_train_data/isbi2025_ps3c_train_image_64698.png
0,resized_train_data/isbi2025_ps3c_train_image_70493.png
0,resized_train_data/isbi2025_ps3c_train_image_76633.png
0,resized_train_data/isbi2025_ps3c_train_image_73263.png
2,resized_train_data/isbi2025_ps3c_train_image_18280.png
2,resized_train_data/isbi2025_ps3c_train_image_13182.png
0,resized_train_data/isbi2025_ps3c_train_image_37745.png
0,resized_train_data/isbi2025_ps3c_train_image_33799.png
0,resized_train_data/isbi2025_ps3c_train_image_56143.png
0,resized_train_data/isbi2025_ps3c_train_image_59896.png
0,resized_train_data/isbi2025_ps3c_train_image_40663.png
0,resized_train_data/isbi2025_ps3c_train_image_77720.png
0,resized_train_data/isbi2025_ps3c_train_image_64060.png
0,resized_train_data/isbi2025_ps3c_train_image_48306.png
2,resized_train_data/isbi2025_ps3c_train_image_14837.png
0,resized_train_data/isbi2025_ps3c_train_image_76526.png
1,resized_train_data/isbi2025_ps3c_train_image_83032.png
0,resized_train_data/isbi2025_ps3c_train_image_45561.png
0,resized_train_data/isbi2025_ps3c_train_image_56480.png
2,resized_train_data/isbi2025_ps3c_train_image_10531.png
0,resized_train_data/isbi2025_ps3c_train_image_36780.png
2,resized_train_data/isbi2025_ps3c_train_image_28245.png
2,resized_train_data/isbi2025_ps3c_train_image_06805.png
1,resized_train_data/isbi2025_ps3c_train_image_84758.png
1,resized_train_data/isbi2025_ps3c_train_image_84000.png
0,resized_train_data/isbi2025_ps3c_train_image_78323.png
0,resized_train_data/isbi2025_ps3c_train_image_54599.png
0,resized_train_data/isbi2025_ps3c_train_image_68810.png
2,resized_train_data/isbi2025_ps3c_train_image_08851.png
0,resized_train_data/isbi2025_ps3c_train_image_80298.png
0,resized_train_data/isbi2025_ps3c_train_image_42652.png
0,resized_train_data/isbi2025_ps3c_train_image_46591.png
3,resized_train_data/isbi2025_ps3c_train_image_00292.png
2,resized_train_data/isbi2025_ps3c_train_image_11239.png
2,resized_train_data/isbi2025_ps3c_train_image_15409.png
2,resized_train_data/isbi2025_ps3c_train_image_24249.png
0,resized_train_data/isbi2025_ps3c_train_image_55925.png
0,resized_train_data/isbi2025_ps3c_train_image_50638.png
1,resized_train_data/isbi2025_ps3c_train_image_84188.png
1,resized_train_data/isbi2025_ps3c_train_image_84163.png
